PM_I16076-1103,   241.92215417,   -11.05206389,AB 
RIK-100,   242.47029114,   -24.69819450,Oth
EPIC_205117205,   242.56140600,   -19.31927300,Oth
EPIC_205046529,   242.60994600,   -19.66418200,Oth
EPIC_205241182,   242.69317100,   -18.68329800,   
EPIC_204530046,   242.70879300,   -21.96337900,   
EPIC_204344180,   243.63696289,   -22.70370865,   
EPIC_203770366,   243.77187300,   -24.99309000,   
HD146233,   243.90528942,    -8.36944082,Rad
EPIC-203710387,   244.12782288,   -25.20558357,Oth
EPIC-203868608,   244.32907104,   -24.62183380,Oth
HR_6070,   244.57458333,   -28.61402222,bet
EPIC-202873945,   245.41635132,   -28.05183220,Oth
EPIC_204211116,   245.42498779,   -23.22867584,   
EPIC_204329690,   245.50811000,   -22.76139500,   
EPIC_204449274,   245.59001400,   -22.29186200,   
EPIC_203950167,   245.78845215,   -24.28477097,   
2M_1623+6149_A,   245.84022083,    61.82087500,AB 
RIK-210,   245.85224915,   -17.29083252,Oth
RIK-229,   246.49122620,   -26.01038933,Oth
EPIC_203843911,   246.59874900,   -24.72051300,   
GSS_35,   246.64231873,   -24.39116669,Oth
EPIC_203850058,   246.77748400,   -24.69690100,   
EPIC_203969672,   246.78781100,   -24.20021600,   
EPIC_203862309,   246.92793200,   -24.64739600,   
EPIC_203995761,   247.06972700,   -24.08729600,   
EPIC_203824153,   247.22528100,   -24.79561200,   
HD_152598,   253.24206543,    31.70166779,Car
HD_152555,   253.53375244,    -4.34027815,ABD
HIP_83494,   255.97323750,    34.79022500,Tuc
2MASS_J17150219-3,   258.75916250,   -33.56116389,bet
V2369_Oph_B,   259.39453333,    10.41636389,Urs
TYC_7379-279-1,   262.23176250,   -32.73242500,AB 
HD_165185,   271.59882917,   -36.01978889,Urs
2MASS_J18083702-0,   272.15417480,    -4.44052792,ARG
V4046_Sgr,   273.54376221,   -32.79249954,bPM
HD_168210,   274.96749878,   -29.27583313,bPM
BD+01_3657,   275.57165527,     1.70694447,OCT
NSV_11085_A,   278.97175417,    16.97569722,Urs
J18420483-5554126,   280.52000000,    55.90350000,bPM
BD+38_3292,   281.64429167,    38.35092778,Urs
J18480637-6213470,   282.02700000,    62.22970000,bPM
PM_I18499-0134,   282.48098333,    -1.56909722,bet
NLTT_47173_B,   283.88235417,   -16.38053056,AB 
J18580464-2953320,   284.51900000,    29.89220000,bPM
CD-28_15269_A,   285.27517083,   -28.71400278,AB 
16_Lyr,   285.35987500,    46.93481111,Urs
BD+01_3865,   285.88438333,     1.81876944,AB 
2MASS_J19102820-2,   287.61752083,   -23.33012778,bet
CD-26_13904,   287.93624878,   -26.06916809,bPM
2MASS_J19243494-3,   291.14562917,   -34.71092500,bet
2MASS_J19312434-2,   292.85125732,   -21.57294464,bPM
TYC_486-4943-1,   293.26580811,     3.76111102,ABD
HR_7451,   293.58245833,    51.23661944,Urs
BD-04_4987,   299.85042917,    -4.53504167,AB 
HD_190102,   301.07543945,   -26.32944489,bPM
BD-03_4778,   301.20584106,    -2.65555573,ABD
HD_191089,   302.27166748,   -26.22389030,bPM
2MASS_J20100002-2,   302.50000000,   -28.02805519,bPM
2M_2022-3653,   305.50742083,   -36.88380556,AB 
2MASS_J20223306-2,   305.63780833,   -29.46393889,AB 
2MASS_J20333759-2,   308.40664673,   -25.94780540,bPM
HIP_102218,   310.66918945,   -10.96972179,OCT
DENIS_J204314.6-2,   310.81128333,   -29.42271944,bet
2MASS_J20434114-2,   310.92126465,   -24.56472206,bPM
HD_199058,   313.58792114,     9.04000092,ABD
TYC_1090-543-1,   313.61666870,     9.10194492,ABD
HD_199143,   313.94873047,   -17.11416626,bPM
BD+44_3670,   315.19583130,    45.50277710,Col
gam_Mic,   315.32275000,   -32.25776667,Urs
J21100461-1920302,   317.51900000,    19.34170000,bPM
GSC_06354-00357,   317.52206421,   -19.33250046,bPM
2MASS_J21103096-2,   317.62902917,   -27.18096944,bet
CD-33_15436,   317.97998047,   -32.97694397,OCT
HD_201919,   318.27209473,   -17.48694420,ABD
