HD_178252,   287.28314580,   -30.62616970,STD
HD_175797,   284.61585159,   -34.21466503,STD
HD_179904,   288.94471453,   -33.53048324,STD
PM_I18580-2953,   284.51736450,   -29.88461494,You
PM_I20298+0941,   307.45135498,     9.68894100,Del
HD_198070,   311.94949120,     3.30646605,STD
HD_198069,   311.95138566,     6.00820756,STD
PM_I20418-3226,   310.46310425,   -32.43518066,You
HD_199090,   313.97690193,   -31.50567468,STD
HD_191407,   302.72631825,   -32.32347882,STD
HD_194272,   306.48536546,   -33.63596821,STD
PM_I20433+5520,   310.83026123,    55.34806442,Del
HD_199217,   313.50597836,    48.43753645,STD
HD_201076,   316.43332061,    47.80471676,STD
HD_201320,   316.80570383,    47.73431572,STD
HD_194354,   305.70645963,    53.41750076,STD
BD+47_3297B,   316.80500000,    47.73431000,STD
HD_205314,   323.23580159,    49.97762570,STD
PM_I20443+1944,   311.09143066,    19.74976921,Del
HD_196724,   309.63057866,    21.20117963,STD
PM_I20451-3120,   311.28967285,   -31.34085083,You
HD_199090,   313.97690193,   -31.50567468,STD
HD_191407,   302.72631825,   -32.32347882,STD
HD_194272,   306.48536546,   -33.63596821,STD
J20474501-3635409,   311.93753052,   -36.59469223,You
HD_206742,   326.23670599,   -33.02578278,STD
PM_I20581+4011,   314.54794312,    40.19111252,Del
HD_198253,   311.91994171,    42.06856533,STD
HD_199217,   313.50597836,    48.43753645,STD
HD_199312,   313.68874274,    45.13627684,STD
HD_201076,   316.43332061,    47.80471676,STD
HD_201320,   316.80570383,    47.73431572,STD
HD_203856,   320.89803990,    40.01861805,STD
HD_206774,   325.85688401,    38.28358941,STD
HD_196133,   308.41517562,    45.17556462,STD
HD_192538,   303.52033128,    36.60488189,STD
BD+47_3297B,   316.80500000,    47.73431000,STD
HD_206644,   325.59566198,    41.07702046,STD
J21083826-4244540,   317.15942383,   -42.74833298,You
HD_182985,   292.19528590,   -36.00025608,STD
J21143354-4213528,   318.63977051,   -42.23133469,You
HIP_106231,   322.75712500,    23.33538889,You
HD_208108,   328.40575738,    19.66843865,STD
J21354554-4218343,   323.93975830,   -42.30952835,You
HD_182985,   292.19528590,   -36.00025608,STD
2MASSWJ2140293+16,   325.12216000,    16.42176000,Del
HD_210501,   332.61550169,    16.70812772,STD
HD_208108,   328.40575738,    19.66843865,STD
J22021626-4210329,   330.56774902,   -42.17580795,You
HD_184533,   294.01327148,   -28.66837721,STD
2MASSWJ2206228-20,   331.59501000,   -20.78497000,Del
HD_212643,   336.54459948,   -23.68244526,STD
LSPM_J2214+2534,   333.57358300,    25.56850000,You
HD_210501,   332.61550169,    16.70812772,STD
HD_208108,   328.40575738,    19.66843865,STD
PM_I22234+3227,   335.87118530,    32.45946121,You
HD_210290,   332.13108693,    39.37173404,STD
J22240821+1728466,   336.03421021,    17.47961044,Del
HD_210501,   332.61550169,    16.70812772,STD
HD_208108,   328.40575738,    19.66843865,STD
22351658-3844154_,   338.81909180,   -38.73760986,You
HD_141,     1.53781922,   -29.15138135,STD
GJ_866_ABC,   339.64053345,   -15.29925830,Del
HD_218639,   347.45645712,   -14.51055050,STD
PM_I22449-3315,   341.24148560,   -33.25045395,You
HD_213398,   337.87637660,   -32.34607371,STD
HIP_112312_B,   341.25016667,   -33.25716667,You
22583200+1014589_,   344.63333130,    10.24969482,You
HD_210501,   332.61550169,    16.70812772,STD
HD_217379,   345.11666870,   -26.31194305,You
HD_220455,   351.00658907,   -27.28085038,STD
HD_212643,   336.54459948,   -23.68244526,STD
HD_221565,   353.31926250,   -20.91450430,STD
PM_I23174+1936,   349.36721802,    19.61297417,Del
HD_210501,   332.61550169,    16.70812772,STD
J23261707+2752034,   351.57110596,    27.86761093,Del
HD_222439,   355.10211514,    44.33393239,STD
PM_I23293+4127,   352.34414673,    41.46450043,You
HD_219290,   348.55993892,    50.61789134,STD
HD_222439,   355.10211514,    44.33393239,STD
PM_I23293+4128,   352.34777832,    41.46857452,You
PM_I23325-1215,   353.12860107,   -12.26428509,You
HD_219832,   349.74031909,    -9.61075150,STD
HD_218639,   347.45645712,   -14.51055050,STD
HD_219833,   349.75894980,   -12.17042446,STD
J23570417-0337559,   359.26736450,    -3.63219452,You
HD_1160,     3.98875981,     4.25111465,STD
PM_I00088+2050,     2.22467494,    20.84040260,Del
HD_1663,     5.22746031,    10.97690230,STD
